Id,SalePrice
1612,162556.7153511584
1613,165195.9846418595
1614,125235.64463244878
1615,92828.24661637082
1616,79345.91652977107
1617,96992.47236157699
1618,115820.22882654105
1619,132913.27733532994
1620,220842.86691954883
1621,131774.952347198
1622,134451.39634278504
1623,247657.896482173
1624,229776.2189336672
1625,117917.55043798088
1626,179108.02838397247
1627,198942.37910025462
1628,276256.3819270758
1629,177030.35311516654
1630,414917.5339213727
1631,217388.95245933105
1632,242108.36922270234
1633,173133.27578455035
1634,193207.65409279292
1635,180036.27422225507
1636,150959.9158615566
1637,217254.9540132946
1638,189933.7223826715
1639,176321.02974317071
1640,262237.66095678665
1641,181277.63309022735
1642,243419.77579969825
1643,215686.59425485655
1644,230466.30093817905
1645,243933.16346413887
1646,163221.05921494932
1647,169704.28004634837
1648,137510.10730389593
1649,137675.0752739122
1650,121931.75496600891
1651,117728.4996912341
1652,97745.34386173951
1653,100346.73072141552
1654,153625.19499723963
1655,155029.91830437194
1656,147041.59791466413
1657,159702.87069764975
1658,155292.96767979654
1659,126620.67008604892
1660,144960.71917924116
1661,440077.481128387
1662,377832.7656608418
1663,345582.2386867279
1664,490647.9555384743
1665,262000.4384288111
1666,333340.3925224769
1667,401598.81726182665
1668,306723.64020765247
1669,283446.0455855505
1670,319518.8483288148
1671,285645.42996610655
1672,487609.7255467776
1673,313564.2610017
1674,242653.7399411376
1675,208368.4230783832
1676,208599.35291304704
1677,226453.38429290193
1678,521444.26596471656
1679,415927.3927373406
1680,299038.23365564033
1681,216171.93157902217
1682,311535.0039199104
1683,193867.824666194
1684,167672.281855874
1685,172516.38740950442
1686,176142.73712669354
1687,166930.46887869493
1688,191007.64513266832
1689,192792.01445092208
1690,198849.6736504533
1691,183054.10996563223
1692,255926.62295234366
1693,158521.45210109153
1694,185009.79111957786
1695,157869.08299119477
1696,280259.515016519
1697,165738.69122492438
1698,352129.79803046666
1699,293798.94529358216
1700,251352.17429860227
1701,267882.13037470944
1702,234425.21325139023
1703,246596.837934011
1704,293612.725837895
1705,234859.79023035543
1706,433705.2120079163
1707,193048.43631502232
1708,189131.02011770257
1709,253177.41372917057
1710,213468.2309855721
1711,266465.6313782496
1712,250170.4421901322
1713,278881.6632845774
1714,223344.1215030838
1715,204270.01088913388
1716,160131.57481617248
1717,155216.176333533
1718,119474.09869127545
1719,193724.28475477474
1720,211954.8986890474
1721,145188.7138779977
1722,110648.7142867191
1723,149880.30808184206
1724,189220.65852604088
1725,234276.33946284698
1726,175543.5914123998
1727,159135.9204037592
1728,155878.58110390292
1729,163199.9658062933
1730,140754.8450571362
1731,121503.90607665309
1732,129392.85008268236
1733,120206.44537032167
1734,126198.92038957629
1735,117708.10979167666
1736,105557.75405901505
1737,345311.81296479265
1738,227001.16152336483
1739,290082.9897563508
1740,230496.77599112148
1741,200819.8194372011
1742,173225.70928319922
1743,177288.02929296455
1744,268955.3966383959
1745,202737.22313561785
1746,187257.05398827873
1747,211547.0973014864
1748,216058.92987036906
1749,164040.51537425743
1750,129370.26870938405
1751,236005.00246533705
1752,114606.9993189754
1753,162137.31593776666
1754,233270.56594426263
1755,171747.175570963
1756,155235.32692574163
1757,114500.00943421126
1758,156060.99709323424
1759,182420.52226799968
1760,173311.74833786231
1761,168089.9014572587
1762,187215.02989000914
1763,186563.08957213754
1764,114666.46354001272
1765,176788.3097776137
1766,210764.99302844726
1767,245213.57188926984
1768,149710.7034329837
1769,173086.9857905992
1770,151062.95997929844
1771,129461.60782369609
1772,137135.14347179868
1773,135146.26405288736
1774,154701.26696268364
1775,141667.25931199433
1776,129488.56305937713
1777,105142.700519933
1778,136809.87591751877
1779,111951.89963407119
1780,177833.84964680157
1781,127314.5891354719
1782,98960.7250228509
1783,146530.29856502745
1784,108879.70917222957
1785,110971.17476003862
1786,146813.92283677935
1787,141890.98081204318
1788,76002.61437808913
1789,103922.288238831
1790,94817.51982117633
1791,208540.20876978035
1792,162529.6808259543
1793,128016.19805446621
1794,146562.91884117777
1795,129945.85154315567
1796,115517.23054609424
1797,129013.07762522795
1798,114268.37445380456
1799,114520.11916196682
1800,119281.31080607465
1801,122382.06288499032
1802,122220.89529607695
1803,154423.98315576318
1804,138752.02025581975
1805,135056.83036184977
1806,112487.26812927992
1807,143142.87774436217
1808,108925.1729569263
1809,114438.25463023124
1810,147396.23511601458
1811,86234.32845654339
1812,97832.99223147758
1813,113638.19935377678
1814,95191.14212902256
1815,69734.04975408467
1816,97238.92060803653
1817,118996.1203891045
1818,149048.7945044963
1819,120752.14537318009
1820,60195.07606321324
1821,98478.80367978696
1822,134279.67847263865
1823,56058.50825172412
1824,131980.33780030836
1825,146044.11579995483
1826,104084.93922599475
1827,101159.73594554349
1828,132329.46028098208
1829,132779.88711123765
1830,154139.24959296055
1831,152580.82468033794
1832,113639.02178261515
1833,138918.87468837868
1834,110037.84769816809
1835,120071.16266276772
1836,123818.17502963245
1837,95530.98231231952
1838,116855.76730499441
1839,101654.64115546069
1840,145734.4777824279
1841,137900.89315921787
1842,97857.76415472086
1843,149016.4947234893
1844,132131.82382321206
1845,144031.73105224426
1846,157342.2057628101
1847,172519.1925436331
1848,80997.57544150327
1849,113013.48432312658
1850,122191.71290006394
1851,145473.27016027755
1852,126453.008592318
1853,141583.61575863342
1854,160446.9545435763
1855,160124.68300746143
1856,225775.4692423858
1857,141125.2105756045
1858,124714.94063470187
1859,108847.18082717182
1860,155571.64705514634
1861,109508.29708347801
1862,353618.155300715
1863,330626.7810819086
1864,330650.0100421917
1865,291829.054760766
1866,293130.6623686478
1867,220439.1044350241
1868,294068.06685142376
1869,210459.0728190488
1870,224906.26045699595
1871,234411.2366278667
1872,176072.50886878697
1873,253598.54114940396
1874,135204.5681559167
1875,195113.23334155907
1876,206427.3549290213
1877,213728.59583181088
1878,206476.41997552366
1879,128244.8166334021
1880,150882.21997380306
1881,259487.05682668608
1882,242412.4452644462
1883,181877.74422110672
1884,197588.89189223087
1885,229035.45379776848
1886,283593.53767538606
1887,224655.10583426486
1888,285069.2821243023
1889,168889.03937697565
1890,133377.0719759084
1891,119836.08584131121
1892,100999.74535291657
1893,143907.0446826833
1894,127874.02318117062
1895,148784.0327705378
1896,121088.84381611856
1897,109807.25592337103
1898,122215.85512995165
1899,145008.09115833303
1900,145542.84676522424
1901,180199.93505460914
1902,157094.6297595794
1903,230092.56310852667
1904,137372.4165085791
1905,210252.67213363916
1906,165663.156884328
1907,196488.54081574638
1908,107524.25406634087
1909,132416.63797921842
1910,119008.874886327
1911,217764.3318129909
1912,290866.55840347003
1913,146246.41475810402
1914,68595.88207938084
1915,263753.04263357894
1916,66531.56667500547
1917,244249.64827405446
1918,136702.91056722816
1919,182322.5210552343
1920,171616.08062884552
1921,391965.9442726581
1922,277242.6609515417
1923,221496.83859096924
1924,268463.6834198682
1925,208053.49803933693
1926,359543.6260202935
1927,133542.0596119429
1928,169139.93444496434
1929,125052.4198229175
1930,116509.04284226667
1931,141416.49506253502
1932,134518.3153393792
1933,160516.17432409455
1934,183463.22965411533
1935,172088.84352269507
1936,188282.93450354456
1937,183288.57361326972
1938,175447.86474906022
1939,256108.65357657865
1940,196784.47152867357
1941,179912.66090414824
1942,181288.82386077818
1943,210687.96457941824
1944,342504.57212784863
1945,351458.31044019264
1946,153089.9990550363
1947,262946.91515763727
1948,200662.71004627665
1949,246077.83230896897
1950,192135.68027790045
1951,283660.87490451307
1952,225645.6270031717
1953,185442.37046336863
1954,193388.96821857255
1955,125667.60157163577
1956,380665.57407901325
1957,165698.4108423481
1958,299069.0123612513
1959,156276.23390628316
1960,108886.81481958718
1961,114026.13766248478
1962,96976.76006359566
1963,102279.52777048993
1964,113459.05710023153
1965,144371.825073934
1966,142917.04779090607
1967,271470.5549992399
1968,467680.95089192805
1969,352757.27053307317
1970,443458.6933933211
1971,439791.1124941006
1972,388627.6581302826
1973,257481.75316566348
1974,330506.18947790633
1975,493239.0632705009
1976,293100.1118972815
1977,385854.34017334186
1978,364381.8359962588
1979,300938.6600046155
1980,214118.6603977587
1981,320719.06425298605
1982,227437.5862435697
1983,203705.9536029449
1984,166340.98607783645
1985,235737.5107108805
1986,218044.99107322056
1987,169229.12732508435
1988,175026.31483265103
1989,190759.22852132682
1990,205130.84828144725
1991,226580.53559361465
1992,222069.23049147305
1993,162279.17478282834
1994,236749.35301580353
1995,183725.31389508315
1996,239953.38208327198
1997,266910.7565857115
1998,331989.1548663165
1999,266005.4649994911
2000,300988.766890853
2001,261402.21816014592
2002,255892.54837373502
2003,267277.16954780725
2004,286325.6906520073
2005,216280.7162289082
2006,194742.21315747866
2007,249260.29780054165
2008,201266.10464409002
2009,183653.68125537867
2010,183462.18492617138
2011,114881.6581077606
2012,159588.89283055358
2013,172092.56878996652
2014,190588.95212601253
2015,201392.2167541896
2016,184588.73923110898
2017,201843.31072250818
2018,110246.43817891079
2019,125618.5585072578
2020,103592.97204660496
2021,108080.94550211138
2022,202815.74515656085
2023,127658.56061135122
2024,274925.8880336148
2025,358126.46633016993
2026,182828.59877371154
2027,155739.52724101787
2028,152792.31253861147
2029,164495.44068168176
2030,266983.9417817852
2031,236241.7272444753
2032,242888.90555336664
2033,257987.45897142036
2034,168262.37459073777
2035,235434.8885051359
2036,196951.62138315578
2037,201210.0166993678
2038,249544.78330172176
2039,198329.35829536722
2040,320690.44614947453
2041,240323.7941711189
2042,204522.2203756462
2043,189824.64278677915
2044,188822.12821121325
2045,220624.5441634713
2046,142266.2239326632
2047,130043.2823211972
2048,133170.65401587117
2049,153365.01272664111
2050,158144.46002372957
2051,101401.19585241626
2052,135276.72520641913
2053,140105.6046026988
2054,95138.47097961509
2055,156069.38157812078
2056,129610.58336918744
2057,106403.19322932916
2058,217974.82867815823
2059,132972.2974224471
2060,192463.06965974686
2061,166069.74392599522
2062,128561.71513863889
2063,107467.29204131378
2064,145501.10439919075
2065,111976.77474849786
2066,174843.78688610173
2067,115656.05983665299
2068,161652.58140023463
2069,88429.64013987836
2070,110318.80372400561
2071,96547.12918318146
2072,157932.85213350173
2073,142968.76903776967
2074,190517.325881795
2075,140900.8618779563
2076,130726.19433341334
2077,141515.55080246704
2078,120781.70928340068
2079,133763.77184511942
2080,115631.29469974489
2081,117034.00228683086
2082,133069.30280092574
2083,142396.24624990977
2084,115880.9529821213
2085,111754.95362198798
2086,94516.06985436399
2087,111281.76949200597
2088,101916.09952422489
2089,81191.20920861441
2090,125747.68007332967
2091,99837.5234636505
2092,134213.9972015459
2093,114697.40090347835
2094,99774.79357368896
2095,140284.88084211497
2096,82745.15770749777
2097,93032.12139303451
2098,142834.15314693816
2099,83217.87091222496
2100,94949.26389827598
2101,118935.13453699726
2102,112845.28802367905
2103,93672.35460661672
2104,147609.96386479106
2105,121089.89664537433
2106,97168.09323521085
2107,220494.32759031595
2108,110413.9048514054
2109,102010.87067758918
2110,131365.35961679515
2111,128410.84158801034
2112,150054.75452006608
2113,109159.3930573894
2114,109204.1220697611
2115,156061.7951884312
2116,116603.56820563886
2117,137926.9941889186
2118,122965.42226183687
2119,108491.19190167608
2120,111569.18893837498
2121,85093.27641965545
2122,115420.10219028093
2123,82578.71579936435
2124,173318.9096862172
2125,142267.68847486147
2126,144144.38892699577
2127,147049.23192477014
2128,116080.56881482035
2129,92142.07523440589
2130,127752.49533260272
2131,139502.49751472846
2132,114596.13697799118
2133,114789.62432421518
2134,123278.42789152286
2135,97054.90937679089
2136,75875.8072271632
2137,115319.08745681519
2138,131209.50427909917
2139,155633.46578942004
2140,133999.56690498572
2141,147055.98384782634
2142,119938.64165808936
2143,132890.3900325526
2144,114573.35718279584
2145,124998.98070469205
2146,160168.924373455
2147,166706.34604911046
2148,155040.50748587085
2149,142027.0924325325
2150,229245.92824775816
2151,120060.98874381062
2152,157855.04145784935
2153,189034.7396901478
2154,105894.22690124423
2155,138150.1406401367
2156,279144.10345204675
2157,249028.06677977138
2158,228185.7575204346
2159,211577.0917602437
2160,175600.20726974885
2161,237088.91326303792
2162,427758.95887228334
2163,306425.36266201246
2164,253549.96346165394
2165,181115.9259926969
2166,143325.96687377142
2167,215137.24452890802
2168,190704.62885984083
2169,194177.24654688212
2170,221373.024402744
2171,149647.48635971628
2172,158056.04839382865
2173,181191.2381532402
2174,228234.71689432167
2175,306279.2984036277
2176,306659.91823873384
2177,246294.22180864777
2178,212926.76635040058
2179,131760.8430308897
2180,237705.81694642917
2181,184397.00595280252
2182,212102.1760292742
2183,179746.62660125413
2184,129518.77074402194
2185,115835.33139353324
2186,157436.27724226716
2187,156626.37125972298
2188,153661.7819363658
2189,294912.4225116952
2190,81785.75156959669
2191,82856.42247878604
2192,97303.20360792223
2193,107180.6561560582
2194,93553.40727320033
2195,105356.07493430682
2196,102478.82622507823
2197,124457.64686835922
2198,164878.29461794815
2199,212863.60274133686
2200,149745.14900571693
2201,136619.26255912383
2202,197767.20481248113
2203,154690.16967502446
2204,170691.5155906699
2205,117369.39412651
2206,146833.51608729069
2207,190468.58109699906
2208,232885.69515540596
2209,260640.2071739207
2210,113861.91924394842
2211,102635.99049821917
2212,107745.75999136163
2213,97856.79197806004
2214,138504.93197862973
2215,94654.16141338888
2216,146360.95543198573
2217,75718.85330283809
2218,84839.70003122323
2219,76575.02365586646
2220,77273.2970522819
2221,264794.78100257966
2222,264473.41593315586
2223,296485.25956358016
2224,207195.86288219105
2225,122175.0218053858
2226,207662.093443366
2227,218393.666870564
2228,257608.05898768723
2229,253436.460238976
2230,144011.26235084754
2231,202406.16083191507
2232,184433.16923939553
2233,189764.7504959584
2234,232442.57455787904
2235,214834.77190973525
2236,279370.8477392739
2237,350099.854906986
2238,199280.22787831392
2239,98964.87510438313
2240,152943.01644435062
2241,165977.57022257376
2242,126372.30042084774
2243,124062.02674358893
2244,104366.00705792388
2245,109459.0758543512
2246,136771.8778845922
2247,105948.97879248986
2248,123811.80699390285
2249,116048.2799848672
2250,127680.35635657326
2251,129616.70652251564
2252,189719.16314338826
2253,161037.01310365458
2254,166486.19533966808
2255,202666.81446424042
2256,169780.04787475147
2257,213609.02563082858
2258,153995.77817302666
2259,178376.51184206386
2260,156624.6366480321
2261,191113.1048695644
2262,211747.13990242893
2263,373730.72995610564
2264,487296.1313654983
2265,191829.5642535836
2266,279107.95718912256
2267,387149.1482962613
2268,319312.2059621644
2269,157641.2131547204
2270,186129.14251113773
2271,222494.79244483702
2272,205438.37452229502
2273,158852.56851811014
2274,185779.013561673
2275,181971.38748141503
2276,191268.5749751552
2277,196697.95765922923
2278,148128.4794235417
2279,108081.0736166506
2280,116949.43504429582
2281,157845.17379799252
2282,181349.42969971529
2283,103283.43004479005
2284,100729.50741961478
2285,147575.62452246647
2286,121620.38250498602
2287,309540.0404446791
2288,254234.82497127636
2289,408852.5269897391
2290,428673.8499354599
2291,306052.82696210855
2292,387145.0480710396
2293,468516.5428393489
2294,392155.03606716776
2295,473666.7418766771
2296,286790.7242727815
2297,294614.00366699544
2298,299952.7053749347
2299,385438.7937093619
2300,353393.3692542469
2301,276552.1543012875
2302,259398.47239923768
2303,237416.17829310943
2304,243173.4568201345
2305,196770.04415595054
2306,199455.8270014428
2307,212439.5378737048
2308,215055.84330080406
2309,259945.0790165974
2310,205137.6653038088
2311,224860.07138020414
2312,164011.03949005267
2313,163751.8884002212
2314,149518.95499213046
2315,169475.9682677763
2316,189167.83053925357
2317,187992.72438529984
2318,164565.26222227278
2319,165846.98433690012
2320,159749.04784386302
2321,244623.34660416437
2322,176566.68623142238
2323,177062.96205955528
2324,184619.33666075533
2325,204648.86130339545
2326,166430.82019604943
2327,197265.3603737176
2328,219652.07612995544
2329,192624.45220889742
2330,182126.30825982013
2331,363003.57666992955
2332,382334.4897481369
2333,333645.51837551955
2334,243139.6692035925
2335,259766.7819508892
2336,317301.0184768033
2337,174206.56091382453
2338,258518.95908311274
2339,227394.17141089652
2340,364797.84449860087
2341,227772.00853529404
2342,232460.47010172412
2343,232749.31738505128
2344,224286.2390918769
2345,235916.82312703473
2346,189673.94144053108
2347,179282.06981936906
2348,227494.79284851803
2349,183556.44217315546
2350,294951.13112212805
2351,224858.6378492496
2352,258319.57251628136
2353,269096.53392329323
2354,118909.13804827027
2355,123968.81423996312
2356,138680.70897742358
2357,179101.17051772025
2358,189725.73535873904
2359,126958.28141690361
2360,110629.91782445327
2361,156959.0073988005
2362,281963.28538878995
2363,140379.13862310312
2364,158625.11826087369
2365,237724.0989327642
2366,185576.16668986154
2367,215505.67154236537
2368,213540.05524812572
2369,219653.79531059795
2370,169071.2452519648
2371,158189.89150775335
2372,184201.74817393688
2373,286394.3327082074
2374,329740.73273277323
2375,223213.33543346234
2376,333128.5187184899
2377,381167.0757219182
2378,133049.2774957653
2379,228089.69505956728
2380,132067.82627168729
2381,178821.93769886938
2382,207227.0828127296
2383,190630.24490707042
2384,247128.39962658254
2385,182362.3449604414
2386,126431.46508802871
2387,123953.44918901546
2388,107426.16747298809
2389,134279.05539851505
2390,144458.63378610648
2391,154670.87274975
2392,116921.43783372687
2393,166161.36127040084
2394,142253.9694264716
2395,211818.98637366976
2396,140131.237409559
2397,233384.78440513115
2398,126722.07618679634
2399,72147.61243832759
2400,78400.2201303577
2401,107967.99797903509
2402,132390.42704358065
2403,158181.40027513375
2404,159410.25074496298
2405,174398.83675080183
2406,138333.97804994523
2407,133165.50469959658
2408,148307.84499825398
2409,128821.36877250382
2410,158110.1315142791
2411,118029.35784318819
2412,152041.96865543711
2413,126220.7058350126
2414,123257.88123123003
2415,146522.7327322445
2416,127129.05247580029
2417,127705.75339635044
2418,121295.53180621001
2419,116054.1173556052
2420,122054.97913612402
2421,145797.21188254308
2422,106066.06659461549
2423,121248.20161192222
2424,124766.33349517758
2425,250806.54476483387
2426,165645.74688074234
2427,121640.49862134717
2428,175107.1248116967
2429,123765.17440593553
2430,127515.13723666471
2431,114666.37070023258
2432,131974.218611511
2433,142195.042768452
2434,143930.81622175663
2435,153243.50516066453
2436,91220.26284661016
2437,107241.76233301591
2438,136380.8685768808
2439,98576.94077599715
2440,117072.95541253814
2441,98066.79127631181
2442,96084.47769853793
2443,114467.95185922008
2444,112537.8568476157
2445,87789.42174823864
2446,138702.67786528787
2447,171008.90808351143
2448,136766.70256991012
2449,112959.61248644587
2450,134860.67502988467
2451,119545.70675110703
2452,198410.7163019846
2453,84564.95462391137
2454,113708.60844974306
2455,125663.73490068363
2456,131497.1359148904
2457,124982.11154748156
2458,125386.50244001877
2459,111790.38114217366
2460,137917.39908955642
2461,113910.69834126638
2462,130330.3457002096
2463,126367.2386961897
2464,177677.3909146666
2465,132607.1060645035
2466,120978.22461050806
2467,138152.13253849052
2468,96730.91080232772
2469,92473.67266656835
2470,195367.81811932585
2471,164587.02472262437
2472,160167.07445669404
2473,121901.65161834766
2474,92680.92259245257
2475,218689.27553295312
2476,123175.63427354093
2477,124859.88397743154
2478,167796.64911766682
2479,101805.0839858689
2480,158562.45836247125
2481,116574.46201302309
2482,118758.58544943084
2483,110458.58752510806
2484,121262.32981044818
2485,116113.11246112047
2486,131333.14202429279
2487,195629.45547240385
2488,153951.96069902182
2489,149005.51455117844
2490,134143.26148604366
2491,98248.60242019723
2492,175827.92559821584
2493,145192.50470819723
2494,167925.93897773323
2495,98897.74605076194
2496,236529.21945240945
2497,145727.30484908607
2498,119376.20853576733
2499,82613.19302116493
2500,115657.44787874584
2501,142283.79422639386
2502,141357.7776044714
2503,104005.41275906822
2504,180907.67716891223
2505,209130.53852356735
2506,242853.9319146697
2507,299450.7643891264
2508,242760.9305622656
2509,214915.56822448975
2510,211050.89465994202
2511,169363.368762348
2512,193884.48517052614
2513,224643.42685347178
2514,186185.51292537965
2515,148495.17429107596
2516,168645.70713628124
2517,140100.09910139162
2518,141937.9329182379
2519,229955.79600147542
2520,232980.68297794947
2521,185632.98801981902
2522,230634.7258673848
2523,126616.52474157618
2524,161392.67558007315
2525,169107.80483135104
2526,150115.0910849495
2527,112372.70883650359
2528,124814.00859215416
2529,130445.30369508895
2530,119322.0896277523
2531,257844.0316683616
2532,233227.10046825095
2533,194870.59080522475
2534,214717.4821251957
2535,310354.1563965519
2536,250222.33582993504
2537,222519.0492092772
2538,172775.7530900406
2539,184585.52690788062
2540,171140.8444961717
2541,180644.68179853578
2542,164647.67396593496
2543,132982.04126855865
2544,117471.94884729908
2545,144087.93428519872
2546,138637.1730629284
2547,148859.91837952766
2548,143920.62101627543
2549,156150.87313331538
2550,1871079.8215962914
2551,119171.97008952664
2552,125431.030342581
2553,74498.27838865668
2554,106587.44188495024
2555,109335.23812542741
2556,108331.28647225192
2557,126246.77491806107
2558,187715.06824864933
2559,132286.55738403017
2560,165017.82218401425
2561,147667.85604267323
2562,150350.56014536048
2563,147331.94891773956
2564,211523.12477350232
2565,154060.49601343842
2566,161401.3623376628
2567,136386.8872236296
2568,184494.8704319898
2569,209257.2103250626
2570,110998.80667898372
2571,184476.65026834529
2572,142579.21927111602
2573,219129.11950676778
2574,263901.80247525376
2575,128272.17290145827
2576,107256.71746605037
2577,136569.5200503106
2578,88845.48765066008
2579,75231.90129717396
2580,100635.97785882182
2581,119706.68594466361
2582,95869.60613749191
2583,272940.06367838924
2584,188797.39791912874
2585,192867.56499727847
2586,223294.12824654186
2587,209190.65568900932
2588,132967.8482158556
2589,166122.3752113521
2590,225970.4430837216
2591,215020.5841984954
2592,206430.9007886877
2593,233726.47158733447
2594,183268.18884640938
2595,185687.13682342847
2596,322191.69407229597
2597,181645.83328278214
2598,289948.872426876
2599,251862.63449195935
2600,155768.35280410715
2601,129710.56194374204
2602,84243.8953995497
2603,100641.96317704274
2604,90969.5424213769
2605,80099.60477829553
2606,155003.42121791028
2607,210968.0548096823
2608,204096.1631000604
2609,175370.16768112013
2610,112376.26929777012
2611,135980.0241058221
2612,152392.8227272555
2613,128838.85334090359
2614,118291.02665635833
2615,158854.06150865147
2616,148196.41631487283
2617,217520.41032530565
2618,203639.2709040834
2619,219349.1438783613
2620,193571.8531348887
2621,175678.23095281437
2622,184983.07579793158
2623,239584.15003271686
2624,330322.5888397294
2625,293982.1041844891
2626,175196.30737451417
2627,171229.8303990902
2628,461534.7402612911
2629,454986.07859933365
2630,334965.9066387668
2631,408637.4877830368
2632,408896.85517093685
2633,300814.84409070533
2634,395708.46674544323
2635,153874.5124764887
2636,177111.83683193137
2637,172578.75025077825
2638,275593.2138836871
2639,183481.6406442809
2640,155697.7804669286
2641,101729.24380446204
2642,181491.79829048755
2643,107111.81259495794
2644,125378.54997179756
2645,106713.77140659587
2646,99407.16637035593
2647,102267.02629356051
2648,174880.91166367623
2649,144370.50462976182
2650,143246.22225715857
2651,141221.90074958192
2652,402532.1440845774
2653,254941.93671902813
2654,229388.20091973964
2655,386362.03606815415
2656,298516.12324495695
2657,320697.63946637796
2658,285814.77411453007
2659,291891.5190614049
2660,357656.3807756262
2661,323192.40317889664
2662,337839.1363607242
2663,306339.72247927333
2664,245448.24098742515
2665,308880.98717469076
2666,253236.1871033555
2667,161682.4685055029
2668,163150.75915664298
2669,165456.22113876586
2670,270873.00259005214
2671,173342.0652317157
2672,196908.21622574786
2673,211334.75908099278
2674,203135.01745390595
2675,162531.9079703369
2676,190770.48766003328
2677,203897.73643443923
2678,250644.54918685328
2679,283061.7586007752
2680,276553.9291410557
2681,385554.0171789265
2682,334570.5944042111
2683,532190.2341697378
2684,301542.84933511843
2685,311372.18827548024
2686,239513.1392864329
2687,315348.72671577096
2688,196072.77554954286
2689,186007.97559274285
2690,472152.2431044909
2691,182842.6239187533
2692,125763.30218281149
2693,182080.75932409143
2694,113742.79583312523
2695,184818.67460873575
2696,173936.27779038297
2697,181396.94631920723
2698,211535.91413280714
2699,184003.54181805137
2700,158221.92637228608
2701,143125.36521804126
2702,107269.17734864911
2703,104400.19621499973
2704,141971.33776249067
2705,110669.12452613862
2706,102677.25620343312
2707,121857.20678055056
2708,127936.94223729525
2709,107122.91704489027
2710,131137.45009215563
2711,305804.33640979056
2712,380031.2340036404
2713,174650.55945064695
2714,141640.51423367232
2715,165578.62105251514
2716,143319.8189375426
2717,190037.6406692249
2718,213171.1039050784
2719,156084.38095096775
2720,173342.2622631048
2721,129233.18885357854
2722,152301.8755020588
2723,148243.68132078712
2724,113533.92658538577
2725,127078.24646820122
2726,147896.0973179033
2727,168687.71138601337
2728,172886.07676289303
2729,157785.86523085844
2730,149204.09438837506
2731,122203.74109476706
2732,131348.87096848516
2733,169838.77586940225
2734,143772.39781292804
